timestamps
2012-05-04 00:00:00
2012-05-11 00:00:00
2012-05-18 00:00:00
2012-05-25 00:00:00
2012-06-01 00:00:00
2012-06-08 00:00:00
2012-06-15 00:00:00
2012-06-21 00:00:00
2012-06-29 00:00:00
2012-07-06 00:00:00
2012-07-13 00:00:00
2012-07-20 00:00:00
2012-07-27 00:00:00
2012-08-03 00:00:00
2012-08-10 00:00:00
2012-08-17 00:00:00
2012-08-24 00:00:00
2012-08-31 00:00:00
2012-09-07 00:00:00
2012-09-14 00:00:00
2012-09-21 00:00:00
2012-09-28 00:00:00
2012-10-12 00:00:00
2012-10-19 00:00:00
2012-10-26 00:00:00
2012-11-02 00:00:00
2012-11-09 00:00:00
2012-11-16 00:00:00
2012-11-23 00:00:00
2012-11-30 00:00:00
2012-12-07 00:00:00
2012-12-14 00:00:00
2012-12-21 00:00:00
2012-12-28 00:00:00
2012-12-31 00:00:00
2013-01-11 00:00:00
2013-01-18 00:00:00
2013-01-25 00:00:00
2013-02-01 00:00:00
2013-02-08 00:00:00
2013-02-22 00:00:00
2013-03-01 00:00:00
2013-03-08 00:00:00
2013-03-15 00:00:00
2013-03-22 00:00:00
2013-03-29 00:00:00
2013-04-03 00:00:00
2013-04-12 00:00:00
2013-04-19 00:00:00
2013-04-26 00:00:00
2013-05-03 00:00:00
2013-05-10 00:00:00
2013-05-17 00:00:00
2013-05-24 00:00:00
2013-05-31 00:00:00
2013-06-07 00:00:00
2013-06-14 00:00:00
2013-06-21 00:00:00
2013-06-28 00:00:00
2013-07-05 00:00:00
2013-07-12 00:00:00
2013-07-19 00:00:00
2013-07-26 00:00:00
2013-08-02 00:00:00
2013-08-09 00:00:00
2013-08-16 00:00:00
2013-08-23 00:00:00
2013-08-30 00:00:00
2013-09-06 00:00:00
2013-09-13 00:00:00
2013-09-18 00:00:00
2013-09-27 00:00:00
2013-09-30 00:00:00
2013-10-11 00:00:00
2013-10-18 00:00:00
2013-10-25 00:00:00
2013-11-01 00:00:00
2013-11-08 00:00:00
2013-11-15 00:00:00
2013-11-22 00:00:00
2013-11-29 00:00:00
2013-12-06 00:00:00
2013-12-13 00:00:00
2013-12-20 00:00:00
2013-12-27 00:00:00
2013-12-31 00:00:00
2014-01-10 00:00:00
2014-01-17 00:00:00
2014-01-24 00:00:00
2014-01-30 00:00:00
2014-02-07 00:00:00
2014-02-14 00:00:00
2014-02-21 00:00:00
2014-02-28 00:00:00
2014-03-07 00:00:00
2014-03-14 00:00:00
2014-03-21 00:00:00
2014-03-28 00:00:00
2014-04-04 00:00:00
2014-04-11 00:00:00
2014-04-18 00:00:00
2014-04-25 00:00:00
2014-04-30 00:00:00
2014-05-09 00:00:00
2014-05-16 00:00:00
2014-05-23 00:00:00
2014-05-30 00:00:00
2014-06-06 00:00:00
2014-06-13 00:00:00
2014-06-20 00:00:00
2014-06-27 00:00:00
2014-07-04 00:00:00
2014-07-11 00:00:00
2014-07-18 00:00:00
2014-07-25 00:00:00
2014-08-01 00:00:00
2014-08-08 00:00:00
2014-08-15 00:00:00
2014-08-22 00:00:00
2014-08-29 00:00:00
2014-09-05 00:00:00
2014-09-12 00:00:00
2014-09-19 00:00:00
2014-09-26 00:00:00
2014-09-30 00:00:00
2014-10-10 00:00:00
2014-10-17 00:00:00
2014-10-24 00:00:00
2014-10-31 00:00:00
2014-11-07 00:00:00
2014-11-14 00:00:00
2014-11-21 00:00:00
2014-11-28 00:00:00
2014-12-05 00:00:00
2014-12-12 00:00:00
2014-12-19 00:00:00
2014-12-26 00:00:00
2014-12-31 00:00:00
2015-01-09 00:00:00
2015-01-16 00:00:00
2015-01-23 00:00:00
2015-01-30 00:00:00
2015-02-06 00:00:00
2015-02-13 00:00:00
2015-02-17 00:00:00
2015-02-27 00:00:00
2015-03-06 00:00:00
2015-03-13 00:00:00
2015-03-20 00:00:00
2015-03-27 00:00:00
2015-04-03 00:00:00
2015-04-10 00:00:00
2015-04-17 00:00:00
2015-04-24 00:00:00
2015-04-30 00:00:00
2015-05-08 00:00:00
2015-05-15 00:00:00
2015-05-22 00:00:00
2015-05-29 00:00:00
2015-06-05 00:00:00
2015-06-12 00:00:00
2015-06-19 00:00:00
2015-06-26 00:00:00
2015-07-03 00:00:00
2015-07-10 00:00:00
2015-07-17 00:00:00
2015-07-24 00:00:00
2015-07-31 00:00:00
2015-08-07 00:00:00
2015-08-14 00:00:00
2015-08-21 00:00:00
2015-08-28 00:00:00
2015-09-02 00:00:00
2015-09-11 00:00:00
2015-09-18 00:00:00
2015-09-25 00:00:00
2015-09-30 00:00:00
2015-10-09 00:00:00
2015-10-16 00:00:00
2015-10-23 00:00:00
2015-10-30 00:00:00
2015-11-06 00:00:00
2015-11-13 00:00:00
2015-11-20 00:00:00
2015-11-27 00:00:00
2015-12-04 00:00:00
2015-12-11 00:00:00
2015-12-18 00:00:00
2015-12-25 00:00:00
2015-12-31 00:00:00
2016-01-08 00:00:00
2016-01-15 00:00:00
2016-01-22 00:00:00
2016-01-29 00:00:00
2016-02-05 00:00:00
2016-02-19 00:00:00
2016-02-26 00:00:00
2016-03-04 00:00:00
2016-03-11 00:00:00
2016-03-18 00:00:00
2016-03-25 00:00:00
2016-04-01 00:00:00
2016-04-08 00:00:00
2016-04-15 00:00:00
2016-04-22 00:00:00
2016-04-29 00:00:00
2016-05-06 00:00:00
2016-05-13 00:00:00
2016-05-20 00:00:00
2016-05-27 00:00:00
2016-06-03 00:00:00
2016-06-08 00:00:00
2016-06-17 00:00:00
2016-06-24 00:00:00
2016-07-01 00:00:00
2016-07-08 00:00:00
2016-07-15 00:00:00
2016-07-22 00:00:00
2016-07-29 00:00:00
2016-08-05 00:00:00
2016-08-12 00:00:00
2016-08-19 00:00:00
2016-08-26 00:00:00
2016-09-02 00:00:00
2016-09-09 00:00:00
2016-09-14 00:00:00
2016-09-23 00:00:00
2016-09-30 00:00:00
2016-10-14 00:00:00
2016-10-21 00:00:00
2016-10-28 00:00:00
2016-11-04 00:00:00
2016-11-11 00:00:00
2016-11-18 00:00:00
2016-11-25 00:00:00
2016-12-02 00:00:00
2016-12-09 00:00:00
2016-12-16 00:00:00
2016-12-23 00:00:00
2016-12-30 00:00:00
2017-01-06 00:00:00
2017-01-13 00:00:00
2017-01-20 00:00:00
2017-01-26 00:00:00
2017-02-03 00:00:00
2017-02-10 00:00:00
2017-02-17 00:00:00
2017-02-24 00:00:00
2017-03-03 00:00:00
2017-03-10 00:00:00
2017-03-17 00:00:00
2017-03-24 00:00:00
2017-03-31 00:00:00
2017-04-07 00:00:00
2017-04-14 00:00:00
2017-04-21 00:00:00
2017-04-28 00:00:00
2017-05-05 00:00:00
2017-05-12 00:00:00
2017-05-19 00:00:00
2017-05-26 00:00:00
2017-06-02 00:00:00
2017-06-09 00:00:00
2017-06-16 00:00:00
2017-06-23 00:00:00
2017-06-30 00:00:00
2017-07-07 00:00:00
2017-07-14 00:00:00
2017-07-21 00:00:00
2017-07-28 00:00:00
2017-08-04 00:00:00
2017-08-11 00:00:00
2017-08-18 00:00:00
2017-08-25 00:00:00
2017-09-01 00:00:00
2017-09-08 00:00:00
2017-09-15 00:00:00
2017-09-22 00:00:00
2017-09-29 00:00:00
2017-10-13 00:00:00
2017-10-20 00:00:00
2017-10-27 00:00:00
2017-11-03 00:00:00
2017-11-10 00:00:00
2017-11-17 00:00:00
2017-11-24 00:00:00
2017-12-01 00:00:00
2017-12-08 00:00:00
2017-12-15 00:00:00
2017-12-22 00:00:00
2017-12-29 00:00:00
2018-01-05 00:00:00
2018-01-12 00:00:00
2018-01-19 00:00:00
2018-01-26 00:00:00
2018-02-02 00:00:00
2018-02-09 00:00:00
2018-02-14 00:00:00
2018-02-23 00:00:00
2018-03-02 00:00:00
2018-03-09 00:00:00
2018-03-16 00:00:00
2018-03-23 00:00:00
2018-03-30 00:00:00
2018-04-04 00:00:00
2018-04-13 00:00:00
2018-04-20 00:00:00
2018-04-27 00:00:00
2018-05-04 00:00:00
2018-05-11 00:00:00
2018-05-18 00:00:00
2018-05-25 00:00:00
2018-06-01 00:00:00
2018-06-08 00:00:00
2018-06-15 00:00:00
2018-06-22 00:00:00
2018-06-29 00:00:00
2018-07-06 00:00:00
2018-07-13 00:00:00
2018-07-20 00:00:00
2018-07-27 00:00:00
2018-08-03 00:00:00
2018-08-10 00:00:00
2018-08-17 00:00:00
2018-08-24 00:00:00
2018-08-31 00:00:00
2018-09-07 00:00:00
2018-09-14 00:00:00
2018-09-21 00:00:00
2018-09-28 00:00:00
2018-10-12 00:00:00
2018-10-19 00:00:00
2018-10-26 00:00:00
2018-11-02 00:00:00
2018-11-09 00:00:00
2018-11-16 00:00:00
2018-11-23 00:00:00
2018-11-30 00:00:00
2018-12-07 00:00:00
2018-12-14 00:00:00
2018-12-21 00:00:00
2018-12-28 00:00:00
2019-01-11 00:00:00
2019-01-18 00:00:00
2019-01-25 00:00:00
2019-02-01 00:00:00
2019-02-15 00:00:00
2019-02-22 00:00:00
2019-03-01 00:00:00
2019-03-08 00:00:00
2019-03-15 00:00:00
2019-03-22 00:00:00
2019-03-29 00:00:00
2019-04-04 00:00:00
2019-04-12 00:00:00
2019-04-19 00:00:00
2019-04-26 00:00:00
2019-04-30 00:00:00
2019-05-10 00:00:00
2019-05-17 00:00:00
2019-05-24 00:00:00
2019-05-31 00:00:00
2019-06-06 00:00:00
2019-06-14 00:00:00
2019-06-21 00:00:00
2019-06-28 00:00:00
2019-07-05 00:00:00
2019-07-12 00:00:00
2019-07-19 00:00:00
2019-07-26 00:00:00
2019-08-02 00:00:00
2019-08-09 00:00:00
2019-08-16 00:00:00
2019-08-23 00:00:00
2019-08-30 00:00:00
2019-09-06 00:00:00
2019-09-12 00:00:00
2019-09-20 00:00:00
2019-09-27 00:00:00
2019-09-30 00:00:00
2019-10-11 00:00:00
2019-10-18 00:00:00
2019-10-25 00:00:00
2019-11-01 00:00:00
2019-11-08 00:00:00
2019-11-15 00:00:00
2019-11-22 00:00:00
2019-11-29 00:00:00
2019-12-06 00:00:00
2019-12-13 00:00:00
2019-12-20 00:00:00
2019-12-27 00:00:00
2019-12-31 00:00:00
2020-01-03 00:00:00
2020-01-10 00:00:00
2020-01-17 00:00:00
2020-01-23 00:00:00
2020-02-07 00:00:00
2020-02-14 00:00:00
2020-02-21 00:00:00
2020-02-28 00:00:00
2020-03-06 00:00:00
2020-03-13 00:00:00
2020-03-20 00:00:00
2020-03-27 00:00:00
2020-04-03 00:00:00
2020-04-10 00:00:00
2020-04-17 00:00:00
2020-04-24 00:00:00
2020-04-30 00:00:00
2020-05-08 00:00:00
2020-05-15 00:00:00
2020-05-22 00:00:00
2020-05-29 00:00:00
2020-06-05 00:00:00
2020-06-12 00:00:00
2020-06-19 00:00:00
2020-06-24 00:00:00
2020-07-03 00:00:00
2020-07-10 00:00:00
2020-07-17 00:00:00
2020-07-24 00:00:00
2020-07-31 00:00:00
2020-08-07 00:00:00
2020-08-14 00:00:00
2020-08-21 00:00:00
2020-08-28 00:00:00
2020-09-04 00:00:00
2020-09-11 00:00:00
2020-09-18 00:00:00
2020-09-25 00:00:00
2020-09-30 00:00:00
2020-10-09 00:00:00
2020-10-16 00:00:00
2020-10-23 00:00:00
2020-10-30 00:00:00
2020-11-06 00:00:00
2020-11-13 00:00:00
2020-11-20 00:00:00
2020-11-27 00:00:00
2020-12-04 00:00:00
2020-12-11 00:00:00
2020-12-18 00:00:00
2020-12-25 00:00:00
2020-12-31 00:00:00
2021-01-08 00:00:00
2021-01-15 00:00:00
2021-01-22 00:00:00
2021-01-29 00:00:00
2021-02-05 00:00:00
2021-02-10 00:00:00
2021-02-19 00:00:00
2021-02-26 00:00:00
2021-03-05 00:00:00
2021-03-12 00:00:00
2021-03-19 00:00:00
2021-03-26 00:00:00
2021-04-02 00:00:00
2021-04-09 00:00:00
2021-04-16 00:00:00
2021-04-23 00:00:00
2021-04-30 00:00:00
2021-05-07 00:00:00
2021-05-14 00:00:00
2021-05-21 00:00:00
2021-05-28 00:00:00
2021-06-04 00:00:00
2021-06-11 00:00:00
2021-06-18 00:00:00
2021-06-25 00:00:00
2021-07-02 00:00:00
2021-07-09 00:00:00
2021-07-16 00:00:00
2021-07-23 00:00:00
2021-07-30 00:00:00
2021-08-06 00:00:00
2021-08-13 00:00:00
2021-08-20 00:00:00
2021-08-27 00:00:00
2021-09-03 00:00:00
2021-09-10 00:00:00
2021-09-17 00:00:00
2021-09-24 00:00:00
2021-09-30 00:00:00
2021-10-08 00:00:00
2021-10-15 00:00:00
2021-10-22 00:00:00
2021-10-29 00:00:00
2021-11-05 00:00:00
2021-11-12 00:00:00
2021-11-19 00:00:00
2021-11-26 00:00:00
2021-12-03 00:00:00
2021-12-10 00:00:00
2021-12-17 00:00:00
2021-12-24 00:00:00
2021-12-31 00:00:00
2022-01-07 00:00:00
2022-01-14 00:00:00
2022-01-21 00:00:00
2022-01-28 00:00:00
2022-02-11 00:00:00
2022-02-18 00:00:00
2022-02-25 00:00:00
2022-03-04 00:00:00
2022-03-11 00:00:00
2022-03-18 00:00:00
2022-03-25 00:00:00
2022-04-01 00:00:00
2022-04-08 00:00:00
2022-04-15 00:00:00
2022-04-22 00:00:00
2022-04-29 00:00:00
2022-05-06 00:00:00
2022-05-13 00:00:00
2022-05-20 00:00:00
2022-05-27 00:00:00
2022-06-02 00:00:00
2022-06-10 00:00:00
2022-06-17 00:00:00
2022-06-24 00:00:00
2022-07-01 00:00:00
2022-07-08 00:00:00
2022-07-15 00:00:00
2022-07-22 00:00:00
2022-07-29 00:00:00
2022-08-05 00:00:00
2022-08-12 00:00:00
2022-08-19 00:00:00
2022-08-26 00:00:00
2022-09-02 00:00:00
2022-09-09 00:00:00
2022-09-16 00:00:00
2022-09-23 00:00:00
2022-09-30 00:00:00
2022-10-14 00:00:00
2022-10-21 00:00:00
2022-10-28 00:00:00
2022-11-04 00:00:00
2022-11-11 00:00:00
2022-11-18 00:00:00
2022-11-25 00:00:00
2022-12-02 00:00:00
2022-12-09 00:00:00
2022-12-16 00:00:00
2022-12-23 00:00:00
2022-12-30 00:00:00
2023-01-06 00:00:00
2023-01-13 00:00:00
2023-01-20 00:00:00
2023-02-03 00:00:00
2023-02-10 00:00:00
2023-02-17 00:00:00
2023-02-24 00:00:00
2023-03-03 00:00:00
2023-03-10 00:00:00
2023-03-17 00:00:00
2023-03-24 00:00:00
2023-03-31 00:00:00
2023-04-07 00:00:00
2023-04-14 00:00:00
2023-04-21 00:00:00
2023-04-28 00:00:00
2023-05-05 00:00:00
2023-05-12 00:00:00
2023-05-19 00:00:00
2023-05-26 00:00:00
2023-06-02 00:00:00
2023-06-09 00:00:00
2023-06-16 00:00:00
2023-06-21 00:00:00
2023-06-30 00:00:00
2023-07-07 00:00:00
2023-07-14 00:00:00
2023-07-21 00:00:00
2023-07-28 00:00:00
2023-08-04 00:00:00
2023-08-11 00:00:00
2023-08-18 00:00:00
2023-08-25 00:00:00
2023-09-01 00:00:00
2023-09-08 00:00:00
2023-09-15 00:00:00
2023-09-22 00:00:00
2023-09-28 00:00:00
2023-10-13 00:00:00
2023-10-20 00:00:00
2023-10-27 00:00:00
2023-11-03 00:00:00
2023-11-10 00:00:00
2023-11-17 00:00:00
2023-11-24 00:00:00
2023-12-01 00:00:00
2023-12-08 00:00:00
2023-12-15 00:00:00
2023-12-22 00:00:00
2023-12-29 00:00:00
2024-01-12 00:00:00
2024-01-19 00:00:00
2024-01-26 00:00:00
2024-02-02 00:00:00
2024-02-08 00:00:00
2024-02-23 00:00:00
2024-03-01 00:00:00
2024-03-08 00:00:00
2024-03-15 00:00:00
2024-03-22 00:00:00
2024-03-29 00:00:00
2024-04-03 00:00:00
2024-04-12 00:00:00
2024-04-19 00:00:00
2024-04-26 00:00:00
2024-04-30 00:00:00
2024-05-10 00:00:00
2024-05-17 00:00:00
2024-05-24 00:00:00
2024-05-31 00:00:00
2024-06-07 00:00:00
2024-06-14 00:00:00
2024-06-21 00:00:00
2024-06-28 00:00:00
2024-07-05 00:00:00
2024-07-12 00:00:00
2024-07-19 00:00:00
2024-07-26 00:00:00
2024-08-02 00:00:00
2024-08-09 00:00:00
2024-08-16 00:00:00
2024-08-23 00:00:00
2024-08-30 00:00:00
2024-09-06 00:00:00
2024-09-13 00:00:00
2024-09-20 00:00:00
2024-09-27 00:00:00
2024-09-30 00:00:00
2024-10-11 00:00:00
2024-10-18 00:00:00
2024-10-25 00:00:00
2024-11-01 00:00:00
2024-11-08 00:00:00
2024-11-15 00:00:00
2024-11-22 00:00:00
2024-11-29 00:00:00
2024-12-06 00:00:00
2024-12-13 00:00:00
2024-12-20 00:00:00
2024-12-27 00:00:00
2024-12-31 00:00:00
2025-01-03 00:00:00
2025-01-10 00:00:00
2025-01-17 00:00:00
2025-01-24 00:00:00
2025-01-27 00:00:00
2025-02-07 00:00:00
2025-02-14 00:00:00
2025-02-21 00:00:00
2025-02-28 00:00:00
2025-03-07 00:00:00
2025-03-14 00:00:00
2025-03-21 00:00:00
2025-03-28 00:00:00
2025-04-03 00:00:00
2025-04-11 00:00:00
2025-04-17 00:00:00
